
pourvoir Conditionnel Passé,j'aurais pourvu,tu aurais pourvu,il aurait pourvu,nous aurions pourvu,vous auriez pourvu,ils auraient pourvu
pourvoir Subjonctif Présent,que je pourvoie,que tu pourvoies,qu'il pourvoie,que nous pourvoyions,que vous pourvoyiez,qu'ils pourvoient
pourvoir Subjonctif Passé,que j'aie pourvu,que tu aies pourvu,qu'il ait pourvu,que nous ayons pourvu,que vous ayez pourvu,qu'ils aient pourvu
pourvoir Subjonctif Imparfait,que je pourvusse,que tu pourvusses,qu'il pourvût,que nous pourvussions,que vous pourvussiez,qu'ils pourvussent
pourvoir Subjonctif Plus-que-parfait,que j'eusse pourvu,que tu eusses pourvu,qu'il eût pourvu,que nous eussions pourvu,que vous eussiez pourvu,qu'ils eussent pourvu
pourvoir Passé simple,je pourvus,tu pourvus,il pourvut,nous pourvûmes,vous pourvûtes,ils pourvurent
pourvoir Passé Antérieur,j'eus pourvu,tu eus pourvu,il eut pourvu,nous eûmes pourvu,vous eûtes pourvu,ils eurent pourvu
pourvoir Impératif Présent,,tu pourvois,,nous pourvoyons,vous pourvoyez,
pourvoir Infinitif Présent,je pourvoir,tu pourvoir,il pourvoir,nous pourvoir,vous pourvoir,ils pourvoir
pourvoir Participe Présent,je pourvoyant,tu pourvoyant,il pourvoyant,nous pourvoyant,vous pourvoyant,ils pourvoyant
pourvoir Participe Passé,je pourvu,tu pourvu,il pourvu,nous pourvu,vous pourvu,ils pourvu

quérir Présent,je quiers,tu quiers,il quiert,nous quérons,vous quérez,ils quièrent
quérir Passé Composé,j'ai quis,tu as quis,il a quis,nous avons quis,vous avez quis,ils ont quis
quérir Imparfait,je quérais,tu quérais,il quérait,nous quérions,vous quériez,ils quéraient
quérir Plus-que-parfait,j'avais quis,tu avais quis,il avait quis,nous avions quis,vous aviez quis,ils avaient quis
quérir Futur Simple,je querrai,tu querras,il querra,nous querrons,vous querrez,ils querront
quérir Futur Antérieur,j'aurai quis,tu auras quis,il aura quis,nous aurons quis,vous aurez quis,ils auront quis
quérir Conditionnel Présent,je querrais,tu querrais,il querrait,nous querrions,vous querriez,ils querraient
quérir Conditionnel Passé,j'aurais quis,tu aurais quis,il aurait quis,nous aurions quis,vous auriez quis,ils auraient quis
quérir Subjonctif Présent,que je quière,que tu quières,qu'il quière,que nous quérions,que vous quériez,qu'ils quièrent
quérir Subjonctif Passé,que j'aie quis,que tu aies quis,qu'il ait quis,que nous ayons quis,que vous ayez quis,qu'ils aient quis
quérir Subjonctif Imparfait,que je quisse,que tu quisses,qu'il quît,que nous quissions,que vous quissiez,qu'ils quissent
quérir Subjonctif Plus-que-parfait,que j'eusse quis,que tu eusses quis,qu'il eût quis,que nous eussions quis,que vous eussiez quis,qu'ils eussent quis
quérir Passé simple,je quis,tu quis,il quit,nous quîmes,vous quîtes,ils quirent
quérir Passé Antérieur,j'eus quis,tu eus quis,il eut quis,nous eûmes quis,vous eûtes quis,ils eurent quis
quérir Impératif Présent,,tu quiers,,nous quérons,vous quérez,
quérir Infinitif Présent,je quérir,tu quérir,il quérir,nous quérir,vous quérir,ils quérir
quérir Participe Présent,je quérant,tu quérant,il quérant,nous quérant,vous quérant,ils quérant
quérir Participe Passé,je quis,tu quis,il quis,nous quis,vous quis,ils quis

assaillir Présent,j'assaille,tu assailles,il assaille,nous assaillons,vous assaillez,ils assaillent
assaillir Passé Composé,j'ai assailli,tu as assailli,il a assailli,nous avons assailli,vous avez assailli,ils ont assailli
assaillir Imparfait,j'assaillais,tu assaillais,il assaillait,nous assaillions,vous assailliez,ils assaillaient
assaillir Plus-que-parfait,j'avais assailli,tu avais assailli,il avait assailli,nous avions assailli,vous aviez assailli,ils avaient assailli
assaillir Futur Simple,j'assaillirai,tu assailliras,il assaillira,nous assaillirons,vous assaillirez,ils assailliront
assaillir Futur Antérieur,j'aurai assailli,tu auras assailli,il aura assailli,nous aurons assailli,vous aurez assailli,ils auront assailli
assaillir Conditionnel Présent,j'assaillirais,tu assaillirais,il assaillirait,nous assaillirions,vous assailliriez,ils assailliraient
assaillir Conditionnel Passé,j'aurais assailli,tu aurais assailli,il aurait assailli,nous aurions assailli,vous auriez assailli,ils auraient assailli
assaillir Subjonctif Présent,que j'assaille,que tu assailles,qu'il assaille,que nous assaillions,que vous assailliez,qu'ils assaillent
assaillir Subjonctif Passé,que j'aie assailli,que tu aies assailli,qu'il ait assailli,que nous ayons assailli,que vous ayez assailli,qu'ils aient assailli
assaillir Subjonctif Imparfait,que j'assaillisse,que tu assaillisses,qu'il assaillît,que nous assaillissions,que vous assaillissiez,qu'ils assaillissent
assaillir Subjonctif Plus-que-parfait,que j'eusse assailli,que tu eusses assailli,qu'il eût assailli,que nous eussions assailli,que vous eussiez assailli,qu'ils eussent assailli
assaillir Passé simple,j'assaillis,tu assaillis,il assaillit,nous assaillîmes,vous assaillîtes,ils assaillirent
assaillir Passé Antérieur,j'eus assailli,tu eus assailli,il eut assailli,nous eûmes assailli,vous eûtes assailli,ils eurent assailli
assaillir Impératif Présent,,tu assaille,,nous assaillons,vous assaillez,
assaillir Infinitif Présent,j'assaillir,tu assaillir,il assaillir,nous assaillir,vous assaillir,ils assaillir
assaillir Participe Présent,j'assaillant,tu assaillant,il assaillant,nous assaillant,vous assaillant,ils assaillant
assaillir Participe Passé,j'assailli,tu assailli,il assailli,nous assailli,vous assailli,ils assailli

savoir Présent,je sais,tu sais,il sait,nous savons,vous savez,ils savent
savoir Passé Composé,j'ai su,tu as su,il a su,nous avons su,vous avez su,ils ont su
savoir Imparfait,je savais,tu savais,il savait,nous savions,vous saviez,ils savaient
savoir Plus-que-parfait,j'avais su,tu avais su,il avait su,nous avions su,vous aviez su,ils avaient su
savoir Futur Simple,je saurai,tu sauras,il saura,nous saurons,vous saurez,ils sauront
savoir Futur Antérieur,j'aurai su,tu auras su,il aura su,nous aurons su,vous aurez su,ils auront su
savoir Conditionnel Présent,je saurais,tu saurais,il saurait,nous saurions,vous sauriez,ils sauraient
savoir Conditionnel Passé,j'aurais su,tu aurais su,il aurait su,nous aurions su,vous auriez su,ils auraient su
savoir Subjonctif Présent,que je sache,que tu saches,qu'il sache,que nous sachions,que vous sachiez,qu'ils sachent
savoir Subjonctif Passé,que j'aie su,que tu aies su,qu'il ait su,que nous ayons su,que vous ayez su,qu'ils aient su
savoir Subjonctif Imparfait,que je susse,que tu susses,qu'il sût,que nous sussions,que vous sussiez,qu'ils sussent
savoir Subjonctif Plus-que-parfait,que j'eusse su,que tu eusses su,qu'il eût su,que nous eussions su,que vous eussiez su,qu'ils eussent su
savoir Passé simple,je sus,tu sus,il sut,nous sûmes,vous sûtes,ils surent
savoir Passé Antérieur,j'eus su,tu eus su,il eut su,nous eûmes su,vous eûtes su,ils eurent su
savoir Impératif Présent,,tu sache,,nous sachons,vous sachez,
savoir Infinitif Présent,je savoir,tu savoir,il savoir,nous savoir,vous savoir,ils savoir
savoir Participe Présent,je sachant,tu sachant,il sachant,nous sachant,vous sachant,ils sachant
savoir Participe Passé,je su,tu su,il su,nous su,vous su,ils su

seoir Présent,,,il sied,,,ils siéent
seoir Passé Composé,j'ai sis,tu as sis,il a sis,nous avons sis,vous avez sis,ils ont sis
seoir Imparfait,,,il seyait,,,ils seyaient
seoir Plus-que-parfait,j'avais sis,tu avais sis,il avait sis,nous avions sis,vous aviez sis,ils avaient sis
seoir Futur Simple,,,il siéra,,,ils siéront
seoir Futur Antérieur,j'aurai sis,tu auras sis,il aura sis,nous aurons sis,vous aurez sis,ils auront sis
seoir Conditionnel Présent,,,il siérait,,,ils siéraient
seoir Conditionnel Passé,j'aurais sis,tu aurais sis,il aurait sis,nous aurions sis,vous auriez sis,ils auraient sis
seoir Subjonctif Présent,,,qu'il siée,,,qu'ils siéent
seoir Subjonctif Passé,que j'aie sis,que tu aies sis,qu'il ait sis,que nous ayons sis,que vous ayez sis,qu'ils aient sis
seoir Subjonctif Imparfait,,,,,,
seoir Subjonctif Plus-que-parfait,que j'eusse sis,que tu eusses sis,qu'il eût sis,que nous eussions sis,que vous eussiez sis,qu'ils eussent sis
seoir Passé simple,,,,,,
seoir Passé Antérieur,j'eus sis,tu eus sis,il eut sis,nous eûmes sis,vous eûtes sis,ils eurent sis
seoir Impératif Présent,,,,,,
seoir Infinitif Présent,je seoir,tu seoir,il seoir,nous seoir,vous seoir,ils seoir
seoir Participe Présent,je séant|seyant,tu séant|seyant,il séant|seyant,nous séant|seyant,vous séant|seyant,ils séant|seyant
seoir Participe Passé,je sis,tu sis,il sis,nous sis,vous sis,ils sis

servir Présent,je sers,tu sers,il sert,nous servons,vous servez,ils servent
servir Passé Composé,j'ai servi,tu as servi,il a servi,nous avons servi,vous avez servi,ils ont servi
servir Imparfait,je servais,tu servais,il servait,nous servions,vous serviez,ils servaient
servir Plus-que-parfait,j'avais servi,tu avais servi,il avait servi,nous avions servi,vous aviez servi,ils avaient servi
servir Futur Simple,je servirai,tu serviras,il servira,nous servirons,vous servirez,ils serviront
servir Futur Antérieur,j'aurai servi,tu auras servi,il aura servi,nous aurons servi,vous aurez servi,ils auront servi
servir Conditionnel Présent,je servirais,tu servirais,il servirait,nous servirions,vous serviriez,ils serviraient
servir Conditionnel Passé,j'aurais servi,tu aurais servi,il aurait servi,nous aurions servi,vous auriez servi,ils auraient servi
servir Subjonctif Présent,que je serve,que tu serves,qu'il serve,que nous servions,que vous serviez,qu'ils servent
servir Subjonctif Passé,que j'aie servi,que tu aies servi,qu'il ait servi,que nous ayons servi,que vous ayez servi,qu'ils aient servi
servir Subjonctif Imparfait,que je servisse,que tu servisses,qu'il servît,que nous servissions,que vous servissiez,qu'ils servissent
servir Subjonctif Plus-que-parfait,que j'eusse servi,que tu eusses servi,qu'il eût servi,que nous eussions servi,que vous eussiez servi,qu'ils eussent servi
servir Passé simple,je servis,tu servis,il servit,nous servîmes,vous servîtes,ils servirent
servir Passé Antérieur,j'eus servi,tu eus servi,il eut servi,nous eûmes servi,vous eûtes servi,ils eurent servi
servir Impératif Présent,,tu sers,,nous servons,vous servez,
servir Infinitif Présent,je servir,tu servir,il servir,nous servir,vous servir,ils servir
servir Participe Présent,je servant,tu servant,il servant,nous servant,vous servant,ils servant
servir Participe Passé,je servi,tu servi,il servi,nous servi,vous servi,ils servi

valoir Présent,je vaux,tu vaux,il vaut,nous valons,vous valez,ils valent
valoir Passé Composé,j'ai valu,tu as valu,il a valu,nous avons valu,vous avez valu,ils ont valu
valoir Imparfait,je valais,tu valais,il valait,nous valions,vous valiez,ils valaient
valoir Plus-que-parfait,j'avais valu,tu avais valu,il avait valu,nous avions valu,vous aviez valu,ils avaient valu
valoir Futur Simple,je vaudrai,tu vaudras,il vaudra,nous vaudrons,vous vaudrez,ils vaudront
valoir Futur Antérieur,j'aurai valu,tu auras valu,il aura valu,nous aurons valu,vous aurez valu,ils auront valu
valoir Conditionnel Présent,je vaudrais,tu vaudrais,il vaudrait,nous vaudrions,vous vaudriez,ils vaudraient
valoir Conditionnel Passé,j'aurais valu,tu aurais valu,il aurait valu,nous aurions valu,vous auriez valu,ils auraient valu
valoir Subjonctif Présent,que je vaille,que tu vailles,qu'il vaille,que nous valions,que vous valiez,qu'ils vaillent
valoir Subjonctif Passé,que j'aie valu,que tu aies valu,qu'il ait valu,que nous ayons valu,que vous ayez valu,qu'ils aient valu
valoir Subjonctif Imparfait,que je valusse,que tu valusses,qu'il valût,que nous valussions,que vous valussiez,qu'ils valussent
valoir Subjonctif Plus-que-parfait,que j'eusse valu,que tu eusses valu,qu'il eût valu,que nous eussions valu,que vous eussiez valu,qu'ils eussent valu
valoir Passé simple,je valus,tu valus,il valut,nous valûmes,vous valûtes,ils valurent
valoir Passé Antérieur,j'eus valu,tu eus valu,il eut valu,nous eûmes valu,vous eûtes valu,ils eurent valu
valoir Impératif Présent,,tu vaux,,nous valons,vous valez,
valoir Infinitif Présent,je valoir,tu valoir,il valoir,nous valoir,vous valoir,ils valoir
valoir Participe Présent,je valant,tu valant,il valant,nous valant,vous valant,ils valant
valoir Participe Passé,je valu,tu valu,il valu,nous valu,vous valu,ils valu

venir Présent,je viens,tu viens,il vient,nous venons,vous venez,ils viennent
venir Passé Composé,je suis venu,tu es venu,il est venu,nous sommes venus,vous êtes venus,ils sont venus
venir Imparfait,je venais,tu venais,il venait,nous venions,vous veniez,ils venaient
venir Plus-que-parfait,j'étais venu,tu étais venu,il était venu,nous étions venus,vous étiez venus,ils étaient venus
venir Futur Simple,je viendrai,tu viendras,il viendra,nous viendrons,vous viendrez,ils viendront
venir Futur Antérieur,je serai venu,tu seras venu,il sera venu,nous serons venus,vous serez venus,ils seront venus
venir Conditionnel Présent,je viendrais,tu viendrais,il viendrait,nous viendrions,vous viendriez,ils viendraient
venir Conditionnel Passé,je serais venu,tu serais venu,il serait venu,nous serions venus,vous seriez venus,ils seraient venus
venir Subjonctif Présent,que je vienne,que tu viennes,qu'il vienne,que nous venions,que vous veniez,qu'ils viennent
venir Subjonctif Passé,que je sois venu,que tu sois venu,qu'il soit venu,que nous soyons venus,que vous soyez venus,qu'ils soient venus
venir Subjonctif Imparfait,que je vinsse,que tu vinsses,qu'il vînt,que nous vinssions,que vous vinssiez,qu'ils vinssent
venir Subjonctif Plus-que-parfait,que je fusse venu,que tu fusses venu,qu'il fût venu,que nous fussions venus,que vous fussiez venus,qu'ils fussent venus
venir Passé simple,je vins,tu vins,il vint,nous vînmes,vous vîntes,ils vinrent
venir Passé Antérieur,je fus venu,tu fus venu,il fut venu,nous fûmes venus,vous fûtes venus,ils furent venus
venir Impératif Présent,,tu viens,,nous venons,vous venez,
venir Infinitif Présent,je venir,tu venir,il venir,nous venir,vous venir,ils venir
venir Participe Présent,je venant,tu venant,il venant,nous venant,vous venant,ils venant
venir Participe Passé,je venu,tu venu,il venu,nous venu,vous venu,ils venu

vouloir Présent,je veux,tu veux,il veut,nous voulons,vous voulez,ils veulent
vouloir Passé Composé,j'ai voulu,tu as voulu,il a voulu,nous avons voulu,vous avez voulu,ils ont voulu
vouloir Imparfait,je voulais,tu voulais,il voulait,nous voulions,vous vouliez,ils voulaient
vouloir Plus-que-parfait,j'avais voulu,tu avais voulu,il avait voulu,nous avions voulu,vous aviez voulu,ils avaient voulu
vouloir Futur Simple,je voudrai,tu voudras,il voudra,nous voudrons,vous voudrez,ils voudront
vouloir Futur Antérieur,j'aurai voulu,tu auras voulu,il aura voulu,nous aurons voulu,vous aurez voulu,ils auront voulu
vouloir Conditionnel Présent,je voudrais,tu voudrais,il voudrait,nous voudrions,vous voudriez,ils voudraient
vouloir Conditionnel Passé,j'aurais voulu,tu aurais voulu,il aurait voulu,nous aurions voulu,vous auriez voulu,ils auraient voulu
vouloir Subjonctif Présent,que je veuille,que tu veuilles,qu'il veuille,que nous voulions,que vous vouliez,qu'ils veuillent
vouloir Subjonctif Passé,que j'aie voulu,que tu aies voulu,qu'il ait voulu,que nous ayons voulu,que vous ayez voulu,qu'ils aient voulu
vouloir Subjonctif Imparfait,que je voulusse,que tu voulusses,qu'il voulût,que nous voulussions,que vous voulussiez,qu'ils voulussent
vouloir Subjonctif Plus-que-parfait,que j'eusse voulu,que tu eusses voulu,qu'il eût voulu,que nous eussions voulu,que vous eussiez voulu,qu'ils eussent voulu
vouloir Passé simple,je voulus,tu voulus,il voulut,nous voulûmes,vous voulûtes,ils voulurent
vouloir Passé Antérieur,j'eus voulu,tu eus voulu,il eut voulu,nous eûmes voulu,vous eûtes voulu,ils eurent voulu
vouloir Impératif Présent,,tu veux|veuille,,nous voulons|veuillons,vous voulez|veuillez,
vouloir Infinitif Présent,je vouloir,tu vouloir,il vouloir,nous vouloir,vous vouloir,ils vouloir
vouloir Participe Présent,je voulant,tu voulant,il voulant,nous voulant,vous voulant,ils voulant
vouloir Participe Passé,je voulu,tu voulu,il voulu,nous voulu,vous voulu,ils voulu

voir Présent,je vois,tu vois,il voit,nous voyons,vous voyez,ils voient
voir Passé Composé,j'ai vu,tu as vu,il a vu,nous avons vu,vous avez vu,ils ont vu
voir Imparfait,je voyais,tu voyais,il voyait,nous voyions,vous voyiez,ils voyaient
voir Plus-que-parfait,j'avais vu,tu avais vu,il avait vu,nous avions vu,vous aviez vu,ils avaient vu
voir Futur Simple,je verrai,tu verras,il verra,nous verrons,vous verrez,ils verront
voir Futur Antérieur,j'aurai vu,tu auras vu,il aura vu,nous aurons vu,vous aurez vu,ils auront vu
voir Conditionnel Présent,je verrais,tu verrais,il verrait,nous verrions,vous verriez,ils verraient
